id,key,value,type
199123357,street,Chemin de la Garance,addr
199123357,building,yes,regular
199123358,building,yes,regular
199123359,building,yes,regular
199123360,building,yes,regular
199123361,city,Chêne-Bougeries,addr
199123361,housenumber,32,addr
199123361,street,Avenue Pierre-Odier,addr
199123361,building,yes,regular
199123362,building,yes,regular
199123363,building,yes,regular
199123364,building,yes,regular
199123365,building,yes,regular
199123366,building,yes,regular
199123367,city,Chêne-Bougeries,addr
199123367,housenumber,30,addr
199123367,street,Avenue Pierre-Odier,addr
199123367,building,yes,regular
199123368,building,yes,regular
199123369,building,yes,regular
199123370,building,yes,regular
199123371,building,yes,regular
199123372,building,yes,regular
199123373,building,yes,regular
199123374,building,yes,regular
199123375,building,yes,regular
199123376,building,yes,regular
199123377,building,yes,regular
199123378,building,yes,regular
199123379,building,yes,regular
199123380,building,yes,regular
199123381,building,yes,regular
199123382,building,yes,regular
199123383,building,yes,regular
199123384,building,yes,regular
199123385,building,yes,regular
199123386,building,yes,regular
199123387,city,Chêne-Bougeries,addr
199123387,housenumber,28,addr
199123387,street,Avenue Pierre-Odier,addr
199123387,building,yes,regular
199123388,city,Chêne-Bougeries,addr
199123388,housenumber,22a,addr
199123388,street,Avenue Pierre-Odier,addr
199123388,building,yes,regular
199123389,access,private,regular
199123389,highway,service,regular
199123390,access,destination,regular
199123390,highway,service,regular
199123391,access,private,regular
199123391,highway,service,regular
199123392,access,private,regular
199123392,highway,service,regular
199123392,name,Avenue de l'Ermitage,regular
199123393,access,private,regular
199123393,highway,service,regular
199123394,access,private,regular
199123394,highway,service,regular
199123395,barrier,fence,regular
199123395,landuse,grass,regular
199123396,barrier,fence,regular
199123396,leisure,garden,regular
199123397,barrier,fence,regular
199123397,leisure,garden,regular
199123398,barrier,fence,regular
199123398,leisure,garden,regular
199123399,leisure,garden,regular
199123400,barrier,fence,regular
199123400,leisure,garden,regular
199123401,barrier,fence,regular
199123401,leisure,garden,regular
199123402,barrier,fence,regular
199123402,leisure,garden,regular
199123403,barrier,fence,regular
199123403,leisure,garden,regular
199123404,barrier,fence,regular
199123404,leisure,garden,regular
199123405,barrier,fence,regular
199123405,leisure,garden,regular
199123407,barrier,fence,regular
199123407,leisure,garden,regular
199123409,barrier,fence,regular
199123409,leisure,garden,regular
199123410,barrier,fence,regular
199123410,leisure,garden,regular
199123412,barrier,fence,regular
199123412,leisure,garden,regular
199123414,barrier,fence,regular
199123414,leisure,garden,regular
199123415,barrier,fence,regular
199123415,leisure,garden,regular
199123416,barrier,fence,regular
199123416,leisure,garden,regular
199123417,barrier,fence,regular
199123417,leisure,garden,regular
199123418,barrier,fence,regular
199123418,leisure,garden,regular
199123420,barrier,fence,regular
199123420,leisure,garden,regular
199123422,barrier,fence,regular
199123422,leisure,garden,regular
199123424,barrier,fence,regular
199123424,leisure,garden,regular
199123426,barrier,fence,regular
199123426,leisure,garden,regular
199123430,barrier,fence,regular
199123430,leisure,garden,regular
199123432,barrier,fence,regular
199123432,leisure,garden,regular
199123433,barrier,fence,regular
199123433,leisure,garden,regular
199123434,barrier,fence,regular
199123434,leisure,garden,regular
199123435,barrier,fence,regular
199123435,leisure,garden,regular
199123436,barrier,fence,regular
199123436,leisure,garden,regular
199123437,barrier,fence,regular
199123437,leisure,garden,regular
199123438,barrier,fence,regular
199123438,leisure,garden,regular
199123439,barrier,fence,regular
199123439,leisure,garden,regular
199123440,barrier,fence,regular
199123440,leisure,garden,regular
199123441,barrier,fence,regular
199123441,leisure,garden,regular
199123442,barrier,fence,regular
199123442,leisure,garden,regular
199123443,barrier,fence,regular
199123443,leisure,garden,regular
199123444,barrier,fence,regular
199123444,leisure,garden,regular
199123445,barrier,fence,regular
199123445,leisure,garden,regular
199205901,building,yes,regular
199205902,building,roof,regular
199205903,building,yes,regular
199205904,building,yes,regular
199205905,building,yes,regular
199205906,building,yes,regular
199205907,building,yes,regular
199205908,building,yes,regular
199205909,city,Genève,addr
199205909,housenumber,11,addr
199205909,street,Rue Le-Corbusier,addr
199205909,building,yes,regular
199205910,building,yes,regular
199205912,city,Genève,addr
199205912,housenumber,13a,addr
199205912,street,Rue Le-Corbusier,addr
199205912,building,yes,regular
199205913,building,yes,regular
199205915,city,Genève,addr
199205915,housenumber,6a,addr
199205915,street,Chemin du Velours,addr
199205915,building,yes,regular
199205916,city,Genève,addr
199205916,housenumber,10,addr
199205916,street,Chemin de la Florence,addr
199205916,building,yes,regular
199205917,building,yes,regular
199205918,city,Genève,addr
199205918,housenumber,9,addr
199205918,street,Rue Le-Corbusier,addr
199205918,building,yes,regular
199205920,building,yes,regular
199205921,building,yes,regular
199205922,building,yes,regular
199205924,building,roof,regular
199205925,building,yes,regular
199205926,building,yes,regular
199205928,city,Genève,addr
199205928,housenumber,13b,addr
199205928,street,Rue Le-Corbusier,addr
199205928,building,yes,regular
199205930,highway,service,regular
199205931,access,private,regular
199205931,highway,service,regular
199205932,highway,service,regular
199205932,tunnel,yes,regular
199205933,access,private,regular
199205933,highway,service,regular
199205933,tunnel,yes,regular
199205935,highway,footway,regular
199205936,highway,footway,regular
199205937,access,private,regular
199205937,highway,service,regular
199205939,landuse,grass,regular
199205940,landuse,grass,regular
199205941,landuse,grass,regular
199205944,barrier,fence,regular
199205944,leisure,garden,regular
199205946,barrier,hedge,regular
199205947,barrier,fence,regular
199205947,leisure,garden,regular
199205948,barrier,fence,regular
199205948,leisure,garden,regular
199205949,barrier,fence,regular
199205949,leisure,garden,regular
199205951,barrier,fence,regular
199205951,leisure,garden,regular
199205953,barrier,fence,regular
199205953,leisure,garden,regular
199205954,barrier,fence,regular
199205954,leisure,garden,regular
199205956,barrier,fence,regular
199205956,leisure,garden,regular
199205957,barrier,fence,regular
199205959,barrier,fence,regular
199205959,leisure,garden,regular
199205960,barrier,fence,regular
199205960,leisure,garden,regular
199205961,barrier,fence,regular
199205961,leisure,garden,regular
199205962,barrier,fence,regular
199205962,leisure,garden,regular
199420964,alt_name,Route de Genève,regular
199420964,highway,secondary,regular
199420964,lit,yes,regular
199420964,name,Rue de Genève,regular
199420964,ref,D 1205,regular
199420965,alt_name,Route de Genève,regular
199420965,right,lane,busway
199420965,highway,secondary,regular
199420965,lit,yes,regular
199420965,name,Rue de Genève,regular
199420965,oneway,yes,regular
199420965,ref,D 1205,regular
199420965,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420966,building,yes,regular
199420966,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420967,housenumber,144,addr
199420967,postcode,74240,addr
199420967,street,Rue de Genève,addr
199420967,building,yes,regular
199420967,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420968,building,yes,regular
199420968,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420969,building,yes,regular
199420969,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420970,building,yes,regular
199420970,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420971,building,yes,regular
199420971,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420972,building,yes,regular
199420972,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420973,building,yes,regular
199420973,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420974,building,yes,regular
199420974,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420975,building,yes,regular
199420975,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420976,building,yes,regular
199420976,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420977,building,yes,regular
199420977,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420978,building,yes,regular
199420978,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420979,building,yes,regular
199420979,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420980,highway,service,regular
199420980,oneway,yes,regular
199420980,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199420981,highway,service,regular
199420981,oneway,yes,regular
199420982,highway,service,regular
199420982,oneway,yes,regular
199420983,access,private,regular
199420983,highway,service,regular
199420983,service,driveway,regular
199420983,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422747,building,yes,regular
199422747,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422750,building,yes,regular
199422750,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422752,building,yes,regular
199422752,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422753,building,yes,regular
199422753,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422756,building,yes,regular
199422756,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422757,building,yes,regular
199422757,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422758,building,yes,regular
199422758,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422760,building,yes,regular
199422760,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422768,building,yes,regular
199422768,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422773,building,yes,regular
199422773,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422778,city,Gaillard,addr
199422778,housenumber,132,addr
199422778,postcode,74240,addr
199422778,street,Rue de Genève,addr
199422778,building,house,regular
199422778,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422780,building,yes,regular
199422780,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422781,building,yes,regular
199422781,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422783,building,yes,regular
199422783,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422784,building,yes,regular
199422784,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422786,amenity,parking,regular
199422786,parking,surface,regular
199422786,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422787,access,private,regular
199422787,highway,service,regular
199422787,service,parking_aisle,regular
199422787,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422788,access,private,regular
199422788,area,yes,regular
199422788,highway,service,regular
199422788,service,parking_aisle,regular
199422788,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422789,access,private,regular
199422789,area,yes,regular
199422789,highway,service,regular
199422789,service,parking_aisle,regular
199422789,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422790,access,private,regular
199422790,highway,service,regular
199422790,service,parking_aisle,regular
199422790,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422791,access,private,regular
199422791,highway,service,regular
199422791,service,driveway,regular
199422791,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422792,access,private,regular
199422792,amenity,parking,regular
199422792,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422793,access,private,regular
199422793,area,yes,regular
199422793,highway,service,regular
199422793,service,driveway,regular
199422793,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422795,access,private,regular
199422795,highway,service,regular
199422795,service,driveway,regular
199422795,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422796,access,private,regular
199422796,highway,service,regular
199422796,service,parking_aisle,regular
199422796,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422797,access,private,regular
199422797,highway,service,regular
199422797,service,driveway,regular
199422797,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422801,access,private,regular
199422801,bridge,yes,regular
199422801,highway,service,regular
199422801,layer,1,regular
199422801,service,parking_aisle,regular
199422801,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422804,access,private,regular
199422804,highway,service,regular
199422804,service,parking_aisle,regular
199422804,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422806,access,private,regular
199422806,covered,yes,regular
199422806,highway,service,regular
199422806,service,parking_aisle,regular
199422806,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422814,access,private,regular
199422814,highway,service,regular
199422814,service,driveway,regular
199422814,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422817,access,private,regular
199422817,covered,yes,regular
199422817,highway,service,regular
199422817,service,parking_aisle,regular
199422817,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422820,access,private,regular
199422820,highway,service,regular
199422820,service,parking_aisle,regular
199422820,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422822,highway,service,regular
199422822,name,Place de la Porte de France,regular
199422822,oneway,yes,regular
199422822,service,parking_aisle,regular
199422822,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422823,access,private,regular
199422823,highway,service,regular
199422823,service,driveway,regular
199422823,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422825,access,private,regular
199422825,highway,service,regular
199422825,service,driveway,regular
199422825,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422832,access,private,regular
199422832,highway,service,regular
199422832,service,driveway,regular
199422832,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422833,access,private,regular
199422833,highway,service,regular
199422833,service,driveway,regular
199422833,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422834,access,private,regular
199422834,highway,service,regular
199422834,service,driveway,regular
199422834,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422836,highway,service,regular
199422836,name,Place de la Porte de France,regular
199422836,oneway,yes,regular
199422836,service,parking_aisle,regular
199422836,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422837,access,private,regular
199422837,highway,service,regular
199422837,service,parking_aisle,regular
199422837,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422838,access,private,regular
199422838,highway,service,regular
199422838,service,parking_aisle,regular
199422838,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422842,highway,service,regular
199422842,service,alley,regular
199422842,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422843,access,private,regular
199422843,highway,service,regular
199422843,service,driveway,regular
199422843,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422844,highway,residential,regular
199422844,name,Rue des Mésanges,regular
199422844,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422845,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422846,access,private,regular
199422846,amenity,parking,regular
199422846,parking,surface,regular
199422846,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199422848,access,private,regular
199422848,amenity,parking,regular
199422848,parking,surface,regular
199423172,access,private,regular
199423172,highway,service,regular
199423172,service,parking_aisle,regular
199423172,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423173,access,private,regular
199423173,highway,service,regular
199423173,layer,-1,regular
199423173,service,parking_aisle,regular
199423173,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423173,tunnel,yes,regular
199423184,natural,grassland,regular
199423184,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423185,natural,scrub,regular
199423185,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423186,natural,grassland,regular
199423186,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423297,natural,scrub,regular
199423297,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423298,natural,grassland,regular
199423298,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199423316,building,yes,regular
199423316,source,Orthophotos 2011 du SITG (Système d'Information du Territoire Genevois),regular
199537198,building,yes,regular
199537199,building,yes,regular
199537200,building,yes,regular
199537201,city,Conches,addr
199537201,housenumber,17,addr
199537201,street,Chemin de Fossard,addr
199537201,building,yes,regular
199537202,building,yes,regular
199537203,building,yes,regular
199537204,building,yes,regular
199537205,building,yes,regular
199537206,building,yes,regular
199537207,building,yes,regular
199537208,building,yes,regular
199537209,building,yes,regular
199537210,building,yes,regular
199537211,building,roof,regular
199537212,building,yes,regular
199537213,building,roof,regular
199537214,building,yes,regular
199537215,building,yes,regular
199537216,building,yes,regular
199537217,building,yes,regular
199537218,building,yes,regular
199537219,building,roof,regular
199537220,building,yes,regular
199537221,building,yes,regular
199537222,building,yes,regular
199537223,building,yes,regular
199537224,building,yes,regular
199537225,building,yes,regular
199537226,building,yes,regular
199537227,building,yes,regular
199537228,building,yes,regular
199537229,building,yes,regular
199537230,building,roof,regular
199537231,building,yes,regular
199537232,building,yes,regular
199537233,building,yes,regular
199537234,building,yes,regular
199537235,building,yes,regular
199537236,building,yes,regular
199537239,building,yes,regular
199537241,building,yes,regular
199537243,access,private,regular
199537243,highway,service,regular
199537244,barrier,fence,regular
199537244,leisure,garden,regular
199537245,barrier,fence,regular
199537245,leisure,garden,regular
199537247,barrier,fence,regular
199537247,leisure,garden,regular
199537252,barrier,fence,regular
199537252,leisure,garden,regular
199537254,barrier,fence,regular
199537254,leisure,garden,regular
199537256,barrier,fence,regular
199537256,leisure,garden,regular
199537258,barrier,fence,regular
199537258,leisure,garden,regular
199537260,barrier,fence,regular
199537260,leisure,garden,regular
199537263,barrier,fence,regular
199537263,leisure,garden,regular
199537265,barrier,fence,regular
199537265,leisure,garden,regular
199537267,barrier,fence,regular
199537267,leisure,garden,regular
199537269,barrier,fence,regular
199537269,leisure,garden,regular
199537271,barrier,fence,regular
199537271,leisure,garden,regular
199537276,barrier,fence,regular
199537276,leisure,garden,regular
199537278,barrier,fence,regular
199537278,leisure,garden,regular
199537279,barrier,fence,regular
199537279,leisure,garden,regular
199537280,barrier,fence,regular
199537280,leisure,garden,regular
199537282,barrier,fence,regular
199537282,leisure,garden,regular
199537284,barrier,fence,regular
199537284,leisure,garden,regular
199537286,barrier,fence,regular
199537286,leisure,garden,regular
199537288,barrier,fence,regular
199537288,leisure,garden,regular
199537290,barrier,fence,regular
199537290,leisure,garden,regular
199537293,barrier,fence,regular
199537293,leisure,garden,regular
199537294,barrier,fence,regular
199537294,leisure,garden,regular
199537295,barrier,fence,regular
199537295,leisure,garden,regular
199537296,barrier,fence,regular
199537296,leisure,garden,regular
199537297,barrier,fence,regular
199537297,leisure,garden,regular
199537298,barrier,fence,regular
199537298,leisure,garden,regular
199537299,barrier,fence,regular
199537299,leisure,garden,regular
199537300,barrier,fence,regular
199537300,leisure,garden,regular
199537301,barrier,fence,regular
199537301,leisure,garden,regular
199537302,barrier,fence,regular
199537302,leisure,garden,regular
199559339,cycleway,opposite,regular
199559339,highway,residential,regular
199559339,maxspeed,30,regular
199559339,name,Rue de Neuchâtel,regular
199559339,oneway,yes,regular
199683659,highway,residential,regular
199683659,name,Avenue François-Adolphe Grison,regular
199683659,official_name,Avenue F.-A.-Grison,regular
199683659,source,Orthophotos du SITG (Système d'Information du Territoire Genevois),regular
199683660,amenity,kindergarten,regular
199683660,name,Les Castagnettes,regular
199683661,highway,tertiary,regular
199683661,maxspeed,50,regular
199683661,name,Route Jean-Jacques-Rigaud,regular
199683663,highway,tertiary,regular
199683663,maxspeed,50,regular
199683663,name,Route Jean-Jacques-Rigaud,regular
199683663,oneway,yes,regular
199683666,highway,tertiary,regular
199683666,maxspeed,50,regular
199683666,name,Route Jean-Jacques-Rigaud,regular
199683666,oneway,yes,regular
199683668,highway,secondary,regular
199683668,lanes,4,regular
199683668,lit,yes,regular
199683668,maxspeed,50,regular
199683668,name,Rue de Genève,regular
199683668,nat_ref,102,regular
199683668,ref,102,regular
199683672,building,yes,regular
199683675,building,yes,regular
199683677,city,Chêne-Bougeries,addr
199683677,housenumber,35a,addr
199683677,street,Route Jean-Jacques-Rigaud,addr
199683677,building,yes,regular
199683679,city,Chêne-Bougeries,addr
199683679,housenumber,35,addr
199683679,street,Route Jean-Jacques-Rigaud,addr
199683679,building,yes,regular
199683680,building,roof,regular
199683681,building,yes,regular
199683682,building,yes,regular
199683683,building,yes,regular
199683684,building,yes,regular
199683685,building,yes,regular
199683686,building,yes,regular
199683687,building,yes,regular
199683688,building,roof,regular
199683689,building,yes,regular
199683690,building,yes,regular
199683691,building,yes,regular
199683692,building,yes,regular
199683693,building,roof,regular
199683694,building,yes,regular
199683695,building,yes,regular
199683696,building,yes,regular
199683697,building,roof,regular
199683698,building,roof,regular
199683699,building,yes,regular
199683700,building,yes,regular
199683701,building,roof,regular
199683702,building,yes,regular
199683703,building,roof,regular
199683704,building,yes,regular
199683705,city,Chêne-Bourg,addr
199683705,housenumber,16,addr
199683705,street,Rue de Genève,addr
199683705,building,yes,regular
199683706,building,roof,regular
199683707,city,Chêne-Bourg,addr
199683707,housenumber,9,addr
199683707,street,Rue Dr-Georges-Audéoud,addr
199683707,building,yes,regular
199683708,building,yes,regular
199683709,building,yes,regular
199683710,building,yes,regular
199683711,building,yes,regular
199683712,city,Chêne-Bougeries,addr
199683712,housenumber,2bis,addr
199683712,street,Chemin Glandon,addr
199683712,building,yes,regular
199683713,building,roof,regular
199683714,building,yes,regular
199683715,city,Chêne-Bougeries,addr
199683715,housenumber,52,addr
199683715,street,Route Jean-Jacques-Rigaud,addr
199683715,building,yes,regular
199683717,building,yes,regular
199683718,city,Chêne-Bourg,addr
199683718,housenumber,11,addr
199683718,postcode,1225,addr
199683718,street,Avenue François-Adolphe-Grison,addr
199683718,building,yes,regular
199683719,building,roof,regular
199683720,building,yes,regular
199683721,city,Chêne-Bourg,addr
199683721,housenumber,9,addr
199683721,postcode,1225,addr
199683721,street,Avenue François-Adolphe-Grison,addr
199683721,building,yes,regular
199683722,building,yes,regular
199683723,building,yes,regular
199683724,building,yes,regular
199683725,city,Chêne-Bougeries,addr
199683725,housenumber,46,addr
199683725,street,Route Jean-Jacques-Rigaud,addr
199683725,building,yes,regular
199683726,city,Chêne-Bourg,addr
199683726,housenumber,20,addr
199683726,street,Avenue François-Adolphe-Grison,addr
199683726,building,yes,regular
199683727,building,yes,regular
199683728,city,Chêne-Bougeries,addr
199683728,housenumber,54,addr
199683728,street,Route Jean-Jacques-Rigaud,addr
199683728,building,yes,regular
199683729,city,Chêne-Bougeries,addr
199683729,housenumber,50,addr
199683729,street,Route Jean-Jacques-Rigaud,addr
199683729,building,yes,regular
199683730,building,yes,regular
199683731,building,yes,regular
199683732,city,Chêne-Bourg,addr
199683732,housenumber,6,addr
199683732,postcode,1225,addr
199683732,street,Avenue François-Adolphe-Grison,addr
199683732,amenity,theatre,regular
199683732,building,yes,regular
199683732,name,Salle Point favre,regular
199683733,city,Chêne-Bourg,addr
199683733,housenumber,22,addr
199683733,street,Rue de Genève,addr
199683733,building,yes,regular
199683734,city,Chêne-Bourg,addr
199683734,housenumber,9,addr
199683734,street,Avenue Petit-Senn,addr
199683734,building,yes,regular
199683735,building,yes,regular
199683736,building,yes,regular
199683737,building,yes,regular
199683738,building,yes,regular
199683739,building,yes,regular
199683740,building,roof,regular
199683741,city,Chêne-Bourg,addr
199683741,housenumber,10,addr
199683741,postcode,1225,addr
199683741,street,Rue Dr-8,addr
199683741,building,yes,regular
199683742,building,yes,regular
199683743,building,yes,regular
199683744,city,Chêne-Bourg,addr
199683744,housenumber,20,addr
199683744,street,Rue de Genève,addr
199683744,building,yes,regular
199683745,building,yes,regular
199683746,city,Chêne-Bourg,addr
199683746,housenumber,5,addr
199683746,postcode,1225,addr
199683746,street,Avenue François-Adolphe-Grison,addr
199683746,building,yes,regular
199683747,city,Chêne-Bougeries,addr
199683747,housenumber,42,addr
199683747,street,Route Jean-Jacques-Rigaud,addr
199683747,building,yes,regular
199683748,building,yes,regular
199683749,city,Chêne-Bourg,addr
199683749,housenumber,28,addr
199683749,street,Avenue François-Adolphe-Grison,addr
199683749,building,yes,regular
199683750,building,yes,regular
199683751,building,yes,regular
199683752,city,Chêne-Bourg,addr
199683752,housenumber,14,addr
199683752,street,Rue de Genève,addr
199683752,building,yes,regular
199683753,building,roof,regular
199683754,building,yes,regular
199683755,building,roof,regular
199683756,building,yes,regular
199683757,building,yes,regular
199683758,building,roof,regular
199683759,area,yes,regular
199683759,highway,service,regular
199683760,access,private,regular
199683760,covered,yes,regular
199683760,highway,service,regular
199683761,highway,service,regular
199683761,service,parking_aisle,regular
199683762,highway,pedestrian,regular
199683763,access,private,regular
199683763,highway,service,regular
199683764,bridge,yes,regular
199683764,highway,service,regular
199683764,layer,1,regular
199683764,oneway,no,regular
199683764,service,parking_aisle,regular
199683765,access,private,regular
199683765,highway,service,regular
199683766,highway,footway,regular
199683767,access,private,regular
199683767,highway,service,regular
199683768,access,private,regular
199683768,highway,service,regular
199683769,highway,footway,regular
199683770,access,private,regular
199683770,highway,service,regular
199683771,access,private,regular
199683771,highway,service,regular
199683772,highway,service,regular
199683773,area,yes,regular
199683773,highway,service,regular
199683774,area,yes,regular
199683774,highway,service,regular
199683775,highway,pedestrian,regular
199683776,area,yes,regular
199683776,highway,pedestrian,regular
199683777,landuse,grass,regular
199683778,railway,tram,regular
199683779,barrier,fence,regular
199683779,leisure,garden,regular
199683780,leisure,park,regular
199683781,barrier,fence,regular
199683782,barrier,fence,regular
199683782,leisure,garden,regular
199683783,barrier,fence,regular
199683783,leisure,garden,regular
199683784,barrier,fence,regular
199683784,leisure,garden,regular
199683785,barrier,fence,regular
199683785,leisure,garden,regular
199683786,barrier,fence,regular
199683786,leisure,garden,regular
199683787,barrier,fence,regular
199683787,leisure,garden,regular
199683788,barrier,fence,regular
199683788,leisure,garden,regular
199683789,barrier,fence,regular
199683789,leisure,garden,regular
199683790,barrier,fence,regular
199683790,leisure,garden,regular
199683791,barrier,fence,regular
199683791,leisure,garden,regular
199683792,barrier,fence,regular
199683792,leisure,garden,regular
199683793,barrier,fence,regular
199683793,leisure,garden,regular
199683795,barrier,fence,regular
199683795,leisure,garden,regular
199683796,barrier,fence,regular
199683796,leisure,garden,regular
199683797,barrier,fence,regular
199683797,leisure,garden,regular
199683798,barrier,fence,regular
199683798,leisure,garden,regular
199683799,barrier,fence,regular
199683799,leisure,garden,regular
199742512,building,yes,regular
199742513,building,roof,regular
199742514,building,yes,regular
199742515,building,yes,regular
199742516,city,Genève,addr
199742516,housenumber,26,addr
199742516,street,Chemin du Velours,addr
199742516,building,yes,regular
199742517,city,Genève,addr
199742517,housenumber,24,addr
199742517,street,Chemin du Velours,addr
199742517,building,yes,regular
199742518,building,yes,regular
199742519,building,roof,regular
199742520,building,yes,regular
199742521,building,yes,regular
199742522,building,yes,regular
199742523,city,Genève,addr
199742523,housenumber,104,addr
199742523,street,Route de Florissant,addr
199742523,building,yes,regular
199742524,city,Conches,addr
199742524,housenumber,117,addr
199742524,street,Route de Florissant,addr
199742524,building,yes,regular
199742525,building,yes,regular
199742526,city,Conches,addr
199742526,housenumber,103,addr
199742526,street,Route de Florissant,addr
199742526,building,yes,regular
199742527,city,Genève,addr
199742527,housenumber,89a,addr
199742527,street,Route de Florissant,addr
199742527,building,yes,regular
199742528,building,yes,regular
199742529,city,Conches,addr
199742529,housenumber,33,addr
199742529,street,Chemin du Velours,addr
199742529,building,yes,regular
199742530,building,yes,regular
199742531,city,Conches,addr
199742531,housenumber,113,addr
199742531,street,Route de Florissant,addr
199742531,building,yes,regular
199742532,building,yes,regular
199742533,building,yes,regular
199742534,city,Genève,addr
199742534,housenumber,102,addr
199742534,street,Route de Florissant,addr
199742534,building,yes,regular
199742535,city,Conches,addr
199742535,housenumber,27,addr
199742535,street,Chemin du Velours,addr
199742535,building,yes,regular
